Candidate First Name|Candidate Last Name|Candidate ID|Date Received|Income Source Name|Income Source Address|Income Reason|Type of Inocome
BILLIE|WOLF|99FIS08044|2000-02-22|W RANCH INC                   |710 HWY 30 KIMBALL NE                   ||I
BILLIE|WOLF|99FIS08044|2000-02-22|INTERMOUNTAIN CON.            |COLORADO SPRING CO                      ||I
BILLIE|WOLF|99FIS08044|2000-02-22|WOLF FORD CENTER INC          |710 W HWY 30 KIMBALL NE                 ||B
BILLIE|WOLF|99FIS08044|2000-02-22|WOLK AUTOMOTIVE CENTER        |601 W HWY 30 KIMBALL NE                 ||B
BILLIE|WOLF|99FIS08044|2000-02-22|WOLF USED CARS & TRUCKS       |SIDNEY NE                               ||B
BILLIE|WOLF|99FIS08044|2000-02-22|W RANCH INC                   |710 W HWY 30 KIMBALL NE                 ||B
BILLIE|WOLF|99FIS08044|2000-02-22|BANNER COUNTY BANK            |POB 87 HARRISBURG NE                    ||F
BILLIE|WOLF|99FIS08044|2000-02-22|AMERICAN NATL BANK            |201 S CHESTNUT KIMBALL NE               ||F
RACHEL|BONE|99FIS08045|2000-02-22|SOCIAL SECURITY               |                                        ||I
RACHEL|BONE|99FIS08045|2000-02-22|UNIUM INSURANCE               |                                        ||I
RACHEL|BONE|99FIS08045|2000-02-22|BANK OF NEBRASKA              |7223 S 84 LAVISTA NE 68128              ||F
RACHEL|BONE|99FIS08045|2000-02-22|US BANK                       |17TH & FARNAM OMAHA NE 68102            || 
DAVID|BYWATER|99FIS08046|2000-02-23|1/2 PRICE STORE               |8100 S 84TH ST OMAHA NE                 ||I
DAVID|BYWATER|99FIS08046|2000-02-23|CONTIENENTAL FIRE SPRINKL     |4518 S 133RD ST OMAHA NE                ||I
DAVID|BYWATER|99FIS08046|2000-02-23|METRO HEALTH SVCS FED C.U     |PO BOX 6263 OMAHA NE                    ||F
A|BROWN|99FIS08047|2000-02-23|SSOCIAL SECURITY ADMINSTR     |                                        ||I
A|BROWN|99FIS08047|2000-02-23|BROWNS ARENA INC              |PO BOX 40 WAKEFIELD NE                  ||B
A|BROWN|99FIS08047|2000-02-23|NEBRASKA STATE BANK           |4TH & MAIN WAKEFIELD NE                 ||F
A|BROWN|99FIS08047|2000-02-23|NEBRASKA STATE BANK           |4TH & MAIN WAKEFIELD NE                 ||C
A|BROWN|99FIS08047|2000-02-23|PENSION                       |                                        ||F
DALE|HIXSON|99FIS08048|2000-02-23|B AND H FARMS                 |RRI EWING NE                            ||I
DALE|HIXSON|99FIS08048|2000-02-23|ALBION NATIONAL BANK          |ALBION NE                               ||F
DALE|HIXSON|99FIS08048|2000-02-23|FIRST UNITED BANK             |NELIGH NE                               ||F
DALE|HIXSON|99FIS08048|2000-02-23|MADISON COUNTY BANK           |NORFOLK NE                              ||F
DALE|HIXSON|99FIS08048|2000-02-23|PIONEERS MUTUAL FUND          |                                        ||S
HENRY|MAYDEN|99FIS08049|2000-02-23|DEVRY INSTITUTE OF TECHNO     |1 TOWER LN ONEBROOK TERRACE IL          ||I
HENRY|MAYDEN|99FIS08049|2000-02-23|MAYDEN & ASSOCIATES           |905 EAST G OGALLALA NE                  ||B
HENRY|MAYDEN|99FIS08049|2000-02-23|VALLEY BANK                   |OGALLALA NE                             ||F
HENRY|MAYDEN|99FIS08049|2000-02-23|PINNACLE BANK                 |OGALLALA NE                             ||F
HENRY|MAYDEN|99FIS08049|2000-02-23|ADAMS BANK                    |OGALLALA NE                             ||F
HENRY|MAYDEN|99FIS08049|2000-02-23|ADAMS BANK                    |OGALLALA NE                             ||C
HENRY|MAYDEN|99FIS08049|2000-02-23|PINNACLE BANK                 |OGALLALA NE                             ||C
JOAN|MOORE|99FIS08050|2000-02-24|SOCIAL SECURITY               |                                        ||I
JOAN|MOORE|99FIS08050|2000-02-24|RENTALS                       |                                        ||I
JOAN|MOORE|99FIS08050|2000-02-24|SALE OF INSURANCE AGENCY      |                                        ||I
JOAN|MOORE|99FIS08050|2000-02-24|AMERICAN TRAVEL CENTER        |                                        ||I
JOAN|MOORE|99FIS08050|2000-02-24|SAUNDERS TRUST                |                                        ||B
JOAN|MOORE|99FIS08050|2000-02-24|WAHOO STATE BANK              |164 E 5TH WAHOO NE                      ||F
JOAN|MOORE|99FIS08050|2000-02-24|LEVEL THREE                   |                                        ||S
JOAN|MOORE|99FIS08050|2000-02-24|BERKSHIRE HATHAWAY            |                                        ||S
JOAN|MOORE|99FIS08050|2000-02-24|SUN AMERICA MUTUAL FUND       |                                        ||S
JOAN|MOORE|99FIS08050|2000-02-24|WASHINGTON MUTUAL FUNDS       |                                        ||S
TERI|LAMPLOT|99FIS08051|2000-02-24|PENDER PUBLIC SCHOOLS         |609 WHITNE PENDER NE                    ||I
TERI|LAMPLOT|99FIS08051|2000-02-24|JOEL & TERI LAMPLOT           |RR1 BOX 46 A THURSTON NE                ||I
TERI|LAMPLOT|99FIS08051|2000-02-24|CHARTER W NATL BANK           |201 S MAIN ST W. POINT NE               ||F
TERI|LAMPLOT|99FIS08051|2000-02-24|FINANCIAL NETWORK INVESTM     |2780 SKYPARK DR STE 300 CA.             ||S
TERI|LAMPLOT|99FIS08051|2001-03-21|JOEL LAMPLOT                  |RR 1 BOX 46A                            ||I
TERI|LAMPLOT|99FIS08051|2001-03-21|CHARTER WEST NATL BANK        |PO BOX 288                              ||F
TERI|LAMPLOT|99FIS08051|2001-03-21|CHARTER WEST NATL BANK        |PO BOX 288                              ||C
JIM|FRAZEY|99FIS08052|2000-02-24|JIM FRAZEY                    |RR 1 BOX 175 WALTHILL NE                ||I
JIM|FRAZEY|99FIS08052|2000-02-24|PENDER STATE BANK             |POB 160 PENDER NE                       ||F
GARY|FISHER|99FIS08053|2000-02-24|FISHER WELDING                |617 W ASH CREEK CRAWFORD NE             ||I
GARY|FISHER|99FIS08053|2000-02-24|RANCH                         |617 W ASH CREEK CRAWFORD NE             ||I
GARY|FISHER|99FIS08053|2000-02-24|ASH CREEK INC                 |617 W ASH CREEK CRAWFORD NE             ||I
GARY|FISHER|99FIS08053|2000-02-24|ASH CREEK INC                 |617 W ASH CREEK CRAWFORD NE             ||B
GARY|FISHER|99FIS08053|2000-02-24|NORTHWEST NE HIGH COUNTRY     |617 W ASH CREEK CRAWFORD NE             ||B
GARY|FISHER|99FIS08053|2000-02-24|FIRST NATL BANK - CHADRON     |CHADRON NE                              ||F
GARY|FISHER|99FIS08053|2000-02-24|LUSK STATE BANK               |LUSK WY                                 ||F
GARY|FISHER|99FIS08053|2000-02-24|PIONEER                       |                                        ||S
DOUGLAS|NUSS|99FIS08054|2000-02-24|VERDELL NUSS & SONS           |BOX 523 SUTTON NE                       ||I
DOUGLAS|NUSS|99FIS08054|2000-02-24|ACKERMAN INC. AGENCY          |SUTTON NE                               ||I
DOUGLAS|NUSS|99FIS08054|2000-02-24|CITY OF SUTTON                |SUTTON NE                               ||I
DOUGLAS|NUSS|99FIS08054|2000-02-24|ST MARK LUTHERAN CHRUCH       |SUTTON NE                               ||B
DOUGLAS|NUSS|99FIS08054|2000-02-24|SUTTON STATE BANK             |SUTTON NE                               ||F
DOUGLAS|NUSS|99FIS08054|2000-02-24|CITY STATE BANK               |SUTTON NE                               ||F
PAUL|SNOWBALL|99FIS08055|2000-02-24|TRUCK DRIVER                  |                                        ||I
WILLIS|DIETZ|99FIS08056|2000-02-24|REPUBLICAN VALLEY BANK        |ORLEANS NE                              ||C
JANET|HIBBS|99FIS08058|2000-02-25|HASTINGS PUBLIC SCHOOL        |                                        ||I
JANET|HIBBS|99FIS08058|2000-02-25|H-P HASTING PARTNERSHIP       |                                        ||B
JANET|HIBBS|99FIS08058|2000-02-25|MARY LANNING HEALTH CARE      |                                        ||B
JANET|HIBBS|99FIS08058|2000-02-25|SOUTH CENTRAL NE CHILDREN     |                                        ||B
JANET|HIBBS|99FIS08058|2000-02-25|NORWEST BANK NEBRASKA NA      |747 N BURLINGTON HASTINGS NE            ||F
JANET|HIBBS|99FIS08058|2000-02-25|HASTINGS STATE BANK           |530 N BURLINGTON HASTINGS NE            ||F
JANET|HIBBS|99FIS08058|2000-02-25|LINSCO                        |                                        ||S
JANET|HIBBS|99FIS08058|2000-02-25|EDWARDS JONES                 |                                        ||S
JANET|HIBBS|99FIS08058|2000-02-25|RBS INVESTMENT CLUB           |                                        ||S
JANET|HIBBS|99FIS08058|2000-02-25|BERSHIRE-HATHAWAY CLUB        |                                        ||S
JANET|HIBBS|99FIS08058|2000-02-25|KMI                           |                                        ||S
JANET|HIBBS|99FIS08058|2000-02-25|LVLT                          |                                        ||S
JANET|HIBBS|99FIS08058|2000-02-25|AT&T                          |                                        ||S
JANET|HIBBS|99FIS08058|2000-02-25|LUCENT                        |                                        ||S
RONALD|SCOTT|99FIS08059|2000-02-25|FIRST UNION NATL BANK         |1525 W. HARRIS  CHARLOTTE NC            ||I
RONALD|SCOTT|99FIS08059|2000-02-25|SOCIAL SECURITY               |600 W MADISON CHICAGO IL                ||I
RONALD|SCOTT|99FIS08059|2000-02-25|SIDNEY FEDERAL S&L ASSOC      |1045 10TH AVE SIDNEY NE                 ||C
EUGENE|CARROLL|99FIS08060|2000-02-25|ROSE INVESTMENT INC           |POB 30575 LINCOLN NE                    ||I
EUGENE|CARROLL|99FIS08060|2000-02-25|CARROLL DEVELOPMENT INC       |POB 30575 LINCOLN NE                    ||I
EUGENE|CARROLL|99FIS08060|2000-02-25|ROSE INVESTMENTS INC          |POB 30575 LINCOLN NE                    ||B
EUGENE|CARROLL|99FIS08060|2000-02-25|CARROLL DEVELOPMENT           |POB 30575 LINCOLN NE                    ||B
EUGENE|CARROLL|99FIS08060|2000-02-25|NATIONAL BANK OF COMMERCE     |1248 O ST LINCOL NE                     ||F
EUGENE|CARROLL|99FIS08060|2000-02-25|DEAN WITTER MORGAN STANLE     |                                        ||S
JOSEPH|TOOLEY|99FIS08061|2000-02-25|NEBRASKALAND INSURANCE        |                                        ||I
JOSEPH|TOOLEY|99FIS08061|2000-02-25|FIRST FEDERAL LINCOLN         |2457 33 AVE COLUMBUS NE                 ||F
JOSEPH|TOOLEY|99FIS08061|2000-02-25|COLUMBUS BANK                 |2501 13TH ST COLUMBUS NE                ||F
JOSEPH|TOOLEY|99FIS08061|2000-02-25|ST JUDE MEDICAL               |                                        ||S
JOSEPH|TOOLEY|99FIS08061|2000-02-25|PUTNAM VOYAGE FUND            |                                        ||S
MICHAEL|FOLEY|99FIS08063|2000-02-25|US DEPARTMENT OF JUSTICE      |555 4TH ST NW WASHINGTON DC             ||I
MICHAEL|FOLEY|99FIS08063|2000-02-25|WICOR ENERGY CORP             |1000 N WATER ST MILWAUKEE WI            ||I
MICHAEL|FOLEY|99FIS08063|2000-02-25|NEBRASKA P.P.D.               |1327 H ST LINCOLN NE                    ||I
MICHAEL|FOLEY|99FIS08063|2000-02-25|DC RIGHT TO LIFE              |515 6TH ST SE WASHINGTON DC             ||B
MICHAEL|FOLEY|99FIS08063|2000-02-25|MARCH FOR LIFE                |POB 90300 WASHINGTON DC                 ||B
MICHAEL|FOLEY|99FIS08063|2000-02-25|NBC BANK                      |40TH & OLD CHENEY RD LINCOLN N          ||F
JAY|WOODS|99FIS08064|2000-02-25|ACS                           |1408 FT CROOK  STE 101 BELLEVU          ||I
JAY|WOODS|99FIS08064|2000-02-25|GREAT WESTERN BANK            |BELLEVUE NE                             ||F
JAY|WOODS|99FIS08064|2000-02-25|NORWEST BANK NE               |OMAHA NE                                ||F
JAY|WOODS|99FIS08064|2000-02-25|ACS                           |                                        ||S
LARRY|GIBREAL|99FIS08065|2000-02-25|WHY USA REGENCY REAL ESTA     |509 N EDDY G. ISLAND NE                 ||I
LARRY|GIBREAL|99FIS08065|2000-02-25|PLEASANTON STATE BANK         |POB 27 PLEASANTON NE                    ||F
LARRY|GIBREAL|99FIS08065|2000-02-25|UNITED NEBRASKA BANK          |700 N WEBB RD G. ISLAND NE              ||F
CATHERINE|DANAHY|99FIS08066|2000-02-25|STATE OF NEBRASKA             |LINCOLN NE                              ||I
CATHERINE|DANAHY|99FIS08066|2000-02-25|ASSOC OF RECORD MANAGERS      |4200 SOMERSET #548 PRAIRIE VIL          ||B
CATHERINE|DANAHY|99FIS08066|2000-02-25|METRO OMAHA ARMA              |2600 DODGE ST OMAHA NE                  ||B
CATHERINE|DANAHY|99FIS08066|2000-02-25|NATIONAL BANK OF COMMERCE     |12TH & O LINCOLN NE                     ||F
CATHERINE|DANAHY|99FIS08066|2000-02-25|NE STATE EMPLOYEES C.U.       |330 S 16TH LINCOLN NE                   ||C
CATHERINE|DANAHY|99FIS08066|2000-02-25|BANK UNITED                   |PO BOX 2824 HOUSTON TX                  ||C
CATHERINE|DANAHY|99FIS08066|2000-02-25|1ST NATL BANK OF OMAHA        |1620 DODGE ST OMAHA NE                  ||C
ROY|DUGAN|99FIS08067|2000-02-28|KAN-DU TRUCKING               |4 NW 30TH RD GREAT BEND KS              ||I
ROY|DUGAN|99FIS08067|2000-02-28|COZAD STATE BANK & TRUST      |COZAD NE                                ||C
ROY|DUGAN|99FIS08067|2001-03-06|KAN-DU TRUCKING               |2625 N MONROE                           ||I
NICHOLAS|JOHNSON|99FIS08068|2000-02-28|CITY STATE BANK               |SUTTON NE                               ||F
NICHOLAS|JOHNSON|99FIS08068|2000-02-28|COMMERCIAL STATE BANK         |CLAY CENTER NE                          ||F
NICHOLAS|JOHNSON|99FIS08068|2000-02-28|MFS FUNDS                     |                                        ||S
NICHOLAS|JOHNSON|99FIS08068|2000-02-28|COMMERCIAL STATE BANK         |CLAY CENTER NE                          ||C
NICHOLAS|JOHNSON|99FIS08068|2000-02-28|HARVARD STATE BANK            |HARVARD NE                              ||C
NICHOLAS|JOHNSON|99FIS08068|2000-02-28|CITY STATE BANK               |SUTTON NE                               ||C
HERBERT|FREEBURG|99FIS08069|2000-02-28|CITY OF PLATTSMOUTH           |PLATTSMOUNTH NE                         ||I
HERBERT|FREEBURG|99FIS08069|2000-02-28|PLATTSMOUTH STATE BANK        |PLATTSMOUTH NE                          ||F
JOHN|BRYANT|99FIS08070|2000-02-28|RON WERTZ TRENTON NE          |ARNOLD NE                               ||I
JOHN|BRYANT|99FIS08070|2000-02-28|NORTH PLATTE LIVESTOCK AU     |NORTH PLATTE NE                         ||I
JOHN|BRYANT|99FIS08070|2000-02-28|SUPERIOR LIVESTOCK AUTION     |FORT WORTH TX                           ||I
JOHN|BRYANT|99FIS08070|2000-02-28|COMPLETE CIRCUIT              |OGALLALA NE                             ||B
JOHN|BRYANT|99FIS08070|2000-02-28|FIRST NATIONAL BANK           |PO BOX 10 NORTH PLATTE NE               ||F
JOHN|BRYANT|99FIS08070|2000-02-28|FIRST NATIONAL BANK           |NORTHPLATTE NE                          ||C
DALE|PETTIT|99FIS08071|2000-02-28|DALE PETTIT                   |HC 85 BOX 21 TRYON NE                   ||I
DALE|PETTIT|99FIS08071|2000-02-28|INDEPENDENT SUN POWER         |HC 85 BOX 21 TRYON NE                   ||I
DALE|PETTIT|99FIS08071|2000-02-28|DALE B PETTIT RANCH           |TRYON NE                                ||B
DALE|PETTIT|99FIS08071|2000-02-28|PETTIT RANCH                  |TRYON NE                                ||B
DALE|PETTIT|99FIS08071|2000-02-28|INDEPENDENT SUN POWER         |TRYON NE                                ||B
DALE|PETTIT|99FIS08071|2000-02-28|COMMUNITY FIRST NATL BANK     |ALLIANCE NE                             ||F
DALE|PETTIT|99FIS08071|2000-02-28|BANK OF KEYSTONE              |KEYSTONE NE                             ||F
DALE|PETTIT|99FIS08071|2000-02-28|WESTER NATIONAL BANK          |NORTH PLATTE NE                         ||F
DALE|PETTIT|99FIS08071|2000-02-28|US BANK                       |NORTH PLATTE NE                         ||F
LARRY|SIEBRANDT|99FIS08072|2000-02-28|FIRST NATIONAL BANK           |WAYNE NE                                ||F
LARRY|SIEBRANDT|99FIS08072|2000-02-28|UNION BANK & TRUST            |POB 84430 LINCOLN NE                    ||C
LARRY|SIEBRANDT|99FIS08072|2000-02-28|LORENSEN LUMBER & GRAIN       |PENDER NE                               ||I
DONALD|KUHL|99FIS08073|2000-02-28|SOCIAL SECURITY               |                                        ||I
DONALD|KUHL|99FIS08073|2000-02-28|NE STATE VOLUNTEER FIREFI     |WAKRFIELD NE                            ||I
DONALD|KUHL|99FIS08073|2000-02-28|GREG OWENS                    |WAYNE NE                                ||I
DONALD|KUHL|99FIS08073|2000-02-28|KUHL FARM CONTRACTOR          |WAKEFIELD NE                            ||I
DONALD|KUHL|99FIS08073|2000-02-28|WAKEFIELD COMMUNITY CLUB      |WAKEFIELD NE                            ||B
DONALD|KUHL|99FIS08073|2000-02-28|WAKEFIELD RESIDENTIAL RES     |WAKEFIELD NE                            ||B
DONALD|KUHL|99FIS08073|2000-02-28|WAKEFIELD FIRST RESOUCE       |WAKEFIELD NE                            ||B
DONALD|KUHL|99FIS08073|2000-02-28|NE STATE BANK                 |WAKEFIELD NE                            ||F
DONALD|KUHL|99FIS08073|2000-02-28|US BANK                       | LINCOLN NE                             ||F
DONALD|KUHL|99FIS08073|2000-02-28|NORTHWEST BANK                |FARGO ND                                ||F
JAMES|SCHERER|99FIS08074|2000-02-28|SCHERER FARMS INC             |CLARKSON NE                             ||I
