ID|Lobbyist Last Name|Lobbyist First Name|Principal Name|Statement Due|Due Date|Date Filed|Amount|Status|Reduced|Order Signed|Date Paid|Interest Paid
1864|Pollock|Andy|Hayes Feed Yard, Inc.|1st Quarter Report|2009-04-30|2009-05-22|525.00|REDUCED|0.00|2009-05-26||
1865|Zeeb|Chris|NE Firearms Owners Association|1st Quarter Report|2009-04-30|2009-05-26|650.00|REDUCED|0.00|2009-05-26||
1904|Craighead|Joni|Property Owners Association/Omaha Landlords |2nd Quarter Report|2009-07-30|2009-08-10|275.00|PAID|||2009-08-21|
1910|Brown|Margaret|League of Women Voters of NE|Statement of Activity|2009-07-13|2009-09-09|750.00|REDUCED|0.00|2009-09-10||
1912|Cutshall & Nowka|Cutshall & Nowka|NE Public Power District|3rd Quarter Report|2009-10-30|2009-11-04|125.00|PAID|||2009-11-10|
1918|Abdouch|Michael|Tom Vickers Consultant|3rd Quarter Report|2009-10-30|2009-11-05|150.00|REDUCED|0.00|2009-11-05||
1919|Edson|Dean|NE Association of Resources Districts|3rd Quarter Report|2009-10-30|2009-11-06|175.00|PAID|||2009-11-13|
1920|Goc|John|Metropolitan Utilities District|3rd Quarter Report|2009-10-30|2009-11-14|125.00|PAID|||2009-12-02|
1921|Hansen|John|NE Farmers Union|3rd Quarter Report|2009-10-30|2009-11-02|75.00|PAID|||2009-11-09|
1923|Shepherd|Robert|UST Public Affairs|3rd Quarter Report|2009-10-30|2009-11-09|250.00|REDUCED|0.00|2009-11-10||
1924|Wimmer|J. Kent|Western Sugar Cooperative|3rd Quarter Report|2009-10-30|2009-11-09|250.00|PAID|||2009-11-23|
1833|Grotrian|James|Metropolitan Community College|4th Quarter Report|2009-01-30|2009-02-23|600.00|RED/PAID|25.00|2009-03-02|2009-03-02|
1836|Egr|James|NE State Volunteer Firefighters Assn.|4th Quarter Report|2009-01-30|2009-02-10|275.00|REDUCED|0.00|2009-03-18||
1840|Bateman|Joseph|Union Pacific Railroad|1st Quarter Report|2009-04-30|2009-05-08|200.00|REDUCED|0.00|2009-05-21||
1841|Downey|Robert |Capital Humane Society|1st Quarter Report|2009-04-30|2009-05-11|275.00|REDUCED|0.00|2009-05-11||
1842|Hale|Susan|Center for People for Need|1st Quarter Report|2009-04-30|2009-05-12|300.00|REDUCED|0.00|2009-05-13||
1843|Kelley & Jerram, PC||Metro Community College|1st Quarter Report|2009-04-30|2009-05-12|300.00|PAID|||2009-05-18|
1844|Levy|David|Midwest Wind Energy|1st Quarter Report|2009-04-30|2009-05-12|300.00|PAID|||2009-05-21|
1846|Mainwaring|Brenda|Union Pacific Railroad|1st Quarter Report|2009-04-30|2009-05-08|200.00|REDUCED|0.00|2009-05-19||
1847|Mauk|Daniel|Norfolk Area Chamber of Commerce|1st Quarter Report|2009-04-30|2009-05-11|275.00|REDUCED|0.00|2009-05-11||
1848|Miller|Jeffrey|State of NE, Veterans of Foreign Wars|1st Quarter Report|2009-04-30|2009-05-13|325.00|REDUCED|0.00|2009-05-14||
1849|Neilan|Perre|NE Republican Party|1st Quarter Report|2009-04-30|2009-05-11|275.00|REDUCED|0.00|2009-05-26||
1850|Todd|A. Loy|NE New Car & Truck Dealers Assn|1st Quarter Report|2009-04-30|2009-05-11|275.00|RED/PAID|25.00|2009-05-22|2009-05-22|
1851|Troutman|Gary|City of Bellevue|1st Quarter Report|2009-04-30|2009-05-08|200.00|PAID|||2009-06-02|
1852|Valentin|Michaela|BlueCross BlueShield of NE|1st Quarter Report|2009-04-30|2009-05-12|300.00|REDUCED|0.00|2009-05-28||
1856|Bargen|David|Papio Valley Preservation Association|1st Quarter Report|2009-04-30|2009-05-11|275.00|REDUCED|0.00|2009-05-21||
1857|Pollock|Andy|Dinsdale Brothers|1st Quarter Report|2009-04-30|2009-05-08|200.00|REDUCED|0.00|2009-05-15||
1858|Pollock|Andy|Friends of NE Nonprofit Hospitals|1st Quarter Report|2009-04-30|2009-05-08|200.00|REDUCED|0.00|2009-05-15||
1859|Pollock|Andy|Wilke Farms|1st Quarter Report|2009-04-30|2009-05-08|200.00|REDUCED|0.00|2009-05-15||
1953|Evans|Eric|NE Advocacy Services, Inc.|1st Quarter Report|2010-04-03|2010-05-13|250.00|REDUCED|0.00|2010-05-17||
1866|Otto|James|NE Retail Federation|Statement of Activity|2008-06-02|2008-11-04|750.00|PAID|||2011-01-06|75.62
1871|Partington|James|NE Restaurant Association|Statement of Activity|2009-07-13|2009-07-15|50.00|PAID|||2009-07-15|
1949|Byers|Thomas|Magellan Midstream Partners, LP|1st Quarter Report|2010-05-03|2010-05-05|50.00|REDUCED|0.00|2010-05-12||
1950|Elliott|Joseph|Professional Insurance Agents of NE|1st Quarter Report|2010-05-03|2010-05-11|200.00|REDUCED|0.00|2010-06-01||
1954|Meurrens|Bradley|NE Advocacy Services, Inc.|1st Quarter Report|2010-05-03|2010-05-13|250.00|REDUCED|0.00|2010-05-17||
1955|Riley|Christopher|Archer Daniels Midland Company|1st Quarter Report|2010-05-03|2010-05-14|275.00|REDUCED|0.00|2010-05-17||
1956|E&S Associates|Kissel|March of Dimes Foundation|1st Quarter Report|2010-05-03|2010-05-17|350.00|PAID|||2010-05-27|
1957|Esposito|Mikilin|City of Lincoln/Mayors Office|1st Quarter Report|2010-05-03|2010-05-18|375.00|REDUCED|0.00|2010-05-21||
1845|Lillis|John|Nebraskans United for Life|1st Quarter Report|2009-04-30|2009-05-11|275.00|REDUCED|0.00|2009-05-21||
1878|Babcock|Marsha|Mechanical Contractors Association of Omaha|Statement of Activity|2009-07-13|2009-07-21|200.00|RED/PAID|25.00|2009-08-18|2009-08-17|
1879|Curtis|Carol|AstraZeneca  Pharmaceuticals, LP|Statement of Activity|2009-07-13|2009-07-21|200.00|REDUCED|0.00|2009-07-22||
1880|Dudley|William|AFLAC, Inc.|Statement of Activity|2009-07-13|2009-07-20|175.00|PAID|||2009-08-06|
1881|Gossman|Abigail|MedImmune, Inc.|Statement of Activity|2009-07-13|2009-07-17|100.00|RED/PAID|25.00|2009-07-28|2009-07-28|
1882|Maxwell|Chip|NE Coalition for Ethnical Research|Statement of Activity|2009-07-13|2009-07-20|175.00|PAID|||2009-09-09|
1883|Radcliffe|Walter|Big John's Billiards, Inc.|Statement of Activity|2009-07-13|2009-07-14|25.00|REDUCED|0.00|2009-07-22||
1884|Wright|Lee|Farmers Insurance|Statement of Activity|2009-07-13|2009-07-20|175.00|REDUCED|0.00|2009-07-22||
1885|Abboud|Chris|Brain Injury Association of America|Statement of Activity|2009-07-13|2009-07-27|70.00|PAID|||2009-09-09|
1886|Abboud|Chris|Manheims Omaha Auto Auction|Statement of Activity|2009-07-13|2009-07-27|70.00|PAID|||2009-09-09|
1887|Abboud|Chris|Monsanto|Statement of Activity|2009-07-13|2009-07-27|70.00|PAID|||2009-09-09|
1888|Abboud|Chris|NE Premium Tobacco|Statement of Activity|2009-07-13|2009-07-27|70.00|PAID|||2009-09-09|
1889|Abboud|Chris|Omaha Police Union Local 101|Statement of Activity|2009-07-13|2009-07-27|350.00|PAID|||2009-09-09|
1890|Downey|Robert|Capital Humane Society|2nd Quarter Report|2009-07-30|2009-08-03|100.00|RED/PAID|25.00|2009-08-10|2009-08-10|
1891|Edson|Dean|NE Association of Resources Districts|2nd Quarter Report|2009-07-30|2009-07-31|25.00|REDUCED|0.00|2009-08-17||
1892|Gangwish|Duane|NE Cattlemen, Inc.|Statement of Activity|2009-07-13|2009-07-27|350.00|PAID|||2009-08-14|
1894|Kelsey|Michael|NE Cattlemen, Inc.|Statement of Activity|2009-07-13|2009-07-27|350.00|PAID|||2009-08-14|
1895|Kulesher Jarecke - Advocacy & Issue|Kate |Brain Injury Association of America|Statement of Activity|2009-07-13|2009-07-27|350.00|REDUCED|0.00|2009-08-18||
1896|Thibodeau|James|Metro Community College|2nd Quarter Report|2009-07-30|2009-08-03|100.00|REDUCED|0.00|2009-09-11||
1908|Castner-Wightman|Anna|First National of Nebraska|2nd Quarter Report|2009-07-30|2009-08-13|350.00|PAID|||2009-08-24|
1909|Lillis|John|Nebraskans United for Life|2nd Quarter Report|2009-07-30|2009-08-13|350.00|RED/PAID|25.00|2009-08-28|2009-08-28|
1945|Boehm|John|NE Mortgage Association|4th Quarter Report|2010-02-01|2010-02-09|200.00|REDUCED|0.00|2010-02-22||
1946|Lillis|John|Nebraskans United for Life|4th Quarter Report|2010-02-01|2010-02-08|175.00|PAID|||2010-07-09|
1947|Plucker|Julia|Southport West Partners, LLC|4th Quarter Report|2010-02-01|2010-02-08|175.00|PAID|||2010-03-02|
1987|Baack|Dennis|NE Community College Association|2nd Quarter Report|2010-07-30|2010-08-02|75.00|PAID|||2010-08-16|
1988|Donovan|Steve|Ducks Unlimited, Inc.|2nd Quarter Report|2010-07-30|2010-08-02|75.00|PAID|||2010-09-01|
1989|Johnson|Kimberly|United Parcel Service|2nd Quarter Report|2010-07-30|2010-08-02|75.00|PAID|||2010-09-01|
1991|Johnson|Larry|NE Trucking Association|2nd Quarter Report|2010-07-30|2010-08-06|175.00|PAID|||2010-08-19|
1993|Plucker|Julia|NE Furniture Mart|2nd Quarter Report|2010-07-30|2010-08-09|250.00|PAID|||2010-08-23|
1995|Esposito|Mikilin|City of Lincoln/Mayors Office|2nd Quarter Report|2010-07-30|2010-08-09|250.00|RED/PAID|25.00|2010-09-02|2010-09-01|
1996|Martinez|Larry|GlaxoSmithKline|2nd Quarter Report|2010-07-30|2010-08-09|250.00|REDUCED|0.00|2010-08-16||
1997|Blomstedt|Matthew|Educational Service Unit Coordinating Council|2nd Quarter Report|2010-07-30|2010-08-12|325.00|RED/PAID|25.00|2010-08-25|2010-08-25|
1998|Wimmer|J. Kent|Western Sugar Cooperative|2nd Quarter Report|2010-07-30|2010-08-13|350.00|PAID|||2010-08-23|
2008|Otto|Jim|NE Retail Federation|1st Quarter Report|2010-05-03|2010-05-13|250.00|PAID|||2011-01-06|
2020|Ptacek|Patrick|NE Grain & Feed Association|4th Quarter Report|2011-01-31|2011-02-07|175.00|PAID|||2011-02-22|
2021|Wimmer|J. Kent|Western Sugar Cooperative|4th Quarter Report|2011-01-31|2011-02-03|75.00|PAID|||2011-03-14|
2023||Brandt Horan Hallstrom Stilmock|NE State Volunteer Firefighters Association|1st Quarter Report|2011-05-02|2011-05-11|225.00|PAID|||2011-12-06|
2024|Byers|Thomas|Magellan Midstream Partners, LP|1st Quarter Report|2011-05-02|2011-05-09|175.00|PAID|||2011-06-06|
2026|Erickson|Julie|American Communications Group|1st Quarter Report|2011-05-02|2011-05-03|25.00|PAID|||2011-06-02|
2028|Kelley|Sean|Kelley Governmental Relations, LLC|1st Quarter Report|2011-05-02|2011-05-04|50.00|REDUCED|0.00|2011-05-31||
2029|Kevil|G. Bruce |Associated Builders & Contractors|1st Quarter Report|2011-05-02|2011-05-09|175.00|PAID|||2011-05-26|
2031|Lucey|Scott|ABATE of NE|1st Quarter Report|2011-05-02|2011-05-17|375.00|REDUCED|0.00|2011-05-19||
2032|McClure|Jeanne|Alegent Health|1st Quarter Report|2011-05-02|2011-05-03|25.00|REDUCED|0.00|2011-05-18||
2033|Mines|Mick|NE Association of Tobacco & Candy|1st Quarter Report|2011-05-02|2011-05-03|25.00|PAID|||2011-05-23|
2035|Pappas|James|American Assn of Univ. Professors|1st Quarter Report|2011-05-02|2011-05-06|100.00|PAID|||2011-08-09|
2036|Pappas|James|Bellevue Public Schools|1st Quarter Report|2011-05-02|2011-05-06|100.00|PAID|||2011-08-09|
2038|Pappas|James|League of Human Dignity|1st Quarter Report|2011-05-02|2011-05-06|100.00|REDUCED|0.00|2011-06-03||
2040|Schafer|Andrea|Norris Public Power District|1st Quarter Report|2011-05-02|2011-05-09|175.00|REDUCED|0.00|2011-05-19||
2042|Weber|Rocky|NE Cooperative Council|1st Quarter Report|2011-05-02|2011-05-06|100.00|PAID|0.00|1900-01-01|2011-05-06|
2252|Kutilek|William|NE Cooperative Council|Statement of Activity|2012-06-04|2012-07-11|750.00|RED/PAID|25.00|2012-08-29|2012-08-29|
2261|Nathan|Robbie|AARP of Nebraska|Statement of Activity|2012-06-04|2012-07-17|750.00|REDUCED|0.00|2012-08-23||
2275|Dibbern|Chris|NE Municipal Power Pool|2nd Quarter Report|2012-07-30|2012-08-01|50.00|REDUCED|0.00|2012-08-02||
2281|Goc|John|Metropolitan Utilities District|2nd Quarter Report|2012-07-30|2012-07-31|25.00|PAID|||2012-08-20|
2305|Donovan|Steve|Ducks Unlimited|2nd Quarter Report|2012-07-30|2012-08-15|400.00|PAID|0.00||2012-09-12|
2317|Sullivan|J. Scott|NE Credit Union League|2nd Quarter Report|2012-07-30|2012-08-09|250.00|REDUCED|0.00|2012-08-20||
2318|Woods|Kara|Johnson Group|2nd Quarter Report|2012-07-30|2012-08-10|275.00|PAID|||2012-08-24|
2321|Woods|Kara|NE Water Resources Assn|2nd Quarter Report|2012-07-30|2012-08-10|275.00|PAID|||2012-08-24|
2331|Loontjer|Pat|Gambling with the Good Life|3rd Quarter Report|2012-10-30|2012-11-01|50.00|REDUCED|0.00|2012-11-13||
2343|Rea|James|Lincoln Education Association|3rd Quarter Report|2012-10-30|2012-11-08|225.00|REDUCED|0.00|2012-11-21||
2346|Barrett|John|Cox Communications|4th Quarter Report|2013-01-30|2013-01-31|25.00|PAID|||2013-03-13|
2347|Carter|Jennifer|NE Appleseed Center for Law|4th Quarter Report|2013-01-30|2013-01-31|25.00|PAID|||2013-02-21|
2350|Fraizer|Theodore|American Insurance Association|4th Quarter Report|2013-01-30|2013-01-31|25.00|PAID|||2013-03-13|
2355|Murphy|Jeremy|NE Catholic Conference|4th Quarter Report|2013-01-30|2013-02-04|125.00|RED/PAID|25.00|2013-02-22|2013-02-21|
2357|Polt|Brendon|NE Health Care Association|4th Quarter Report|2013-01-30|2013-02-07|200.00|REDUCED|0.00|2013-02-12||
2358|Rubin|Barry|Nebraskans for Jobs and Energy Independence|4th Quarter Report|2013-01-30|2013-02-01|50.00|PAID|||2013-03-25|
2359|Schleppenbach|Gregory|NE Catholic Conference|4th Quarter Report|2013-01-30|2013-02-04|125.00|RED/PAID|25.00|2013-02-22|2013-02-21|
2366|Edson|Dean|NE Association of Resources Districts|4th Quarter Report|2013-01-30|2013-02-06|175.00|REDUCED|0.00|2013-02-13||
2381|Kelley|Michael|Kelley & Jerram|1st Quarter Report|2013-04-30|2013-05-13|325.00|PAID|||2013-05-30|
2369|Schuller|Lynne|NE Horsemens Benevolent & Protective|4th Quarter Report|2013-01-30|2013-02-08|225.00|RED/PAID|25.00|2013-03-08|2013-03-08|
2372|Habben|Jon|NE Rural Community Schools Association|4th Quarter Report|2013-01-30|2013-02-11|300.00|RED/PAID|25.00|2013-02-28|2013-02-28|
2374|Hovorka|Duane|NE Wildlife Federation|1st Quarter Report|3013-04-30|2013-05-02|25.00|PAID|||2013-06-03|
2375|Kuzelka|Robert|ProRail Nebraska|1st Quarter Report|2013-04-30|2013-05-09|225.00|REDUCED|0.00|2013-05-10||
2383|Kelley|Sean|Kelley & Jerram|1st Quarter Report|2013-04-30|2013-05-13|325.00|PAID|||2013-05-30|
2396|Dobler|James|NE Insurance Information Service|Statement of Activity|2013-07-22|2013-07-30|200.00|REDUCED|0.00|2013-07-31||
2419|Kelley|Michael|Kelley & Jerram PC LLO|Statement of Activity|2013-07-22|2013-08-01|250.00|PAID|||2015-03-23|10.45
2433|Skala|Jennifer|NE Children and Families Foundation|Statement of Activity|2013-07-22|2013-07-25|75.00|REDUCED|0.00|2013-08-02||
2440|Bunger|Charles|Village of Waterloo|2nd Quarter Report|2013-07-30|2013-08-09|250.00|REDUCED|0.00|2013-09-12||
2442|Overcash|James|Associated General Contractors - NE Building Chapter|2nd Quarter Report|2013-07-30|2013-08-08|225.00|REDUCED|0.00|2013-08-13||
2478|Mass|Ken|NE State AFL-CIO|4th Quarter Report|2014-01-30|2014-02-10|275.00|REDUCED|0.00|2014-02-11||
2499||Peetz & Company|Tradewind Energy|4th Quarter Report|2014-01-30|2014-01-31|25.00|PAID|||2014-02-24|
2500||Peetz & Company|Yahoo, Inc.|4th Quarter Report|2014-01-30|2014-01-31|25.00|PAID|||2014-02-24|
2502|Schuller|Lynne|NE Horseman's Benevolent & Protective|4th Quarter Report|2014-01-30|2014-01-31|25.00|PAID|||2014-03-25|
2521|Winston|Kenneth|NE Chapter, Sierra Club|Statement of Activity|2014-06-02|2014-06-03|25.00|PAID|||2014-06-20|
2536|Peterson|Chris|Mueller Robak LLC|3rd Quarter Report|2014-10-30|2014-11-03|100.00|REDUCED|0.00|2014-11-07||
2542|Ragland|Jina|NE Medical Association|1st Quarter Report|2015-04-30|2015-05-05|125.00|RED/PAID|25.00|2015-05-27|2015-05-27|
2546|Kulesher Jarecke - Advocacy|Kate|Brain Injury Association of NE|1st Quarter Report|2015-04-30|2015-05-11|275.00|REDUCED|0.00|2015-05-14||
2239|Bresel|David|Nebraskans for Civic Reform|Statement of Activity|2012-06-04|2012-06-25|525.00|RED/PAID|25.00|2012-08-23|2012-08-23|
2241|Dudley|William|AFLAC, Inc.|Statement of Activity|2012-06-04|2012-06-22|450.00|REDUCED|0.00|2012-06-22||
2247|Schleppenbach|Gregory|NE Catholic Conference|Statement of Activity|2012-06-04|2012-06-18|350.00|REDUCED|0.00|2012-06-20||
2249|McCullough|Jacqueline|NE County Attorneys Association|Statement of Activity|2012-06-04|2012-07-06|750.00|REDUCED|0.00|2012-07-10||
2250|Nickerson|Jocelyn|The Humane Society of the United States|Statement of Activity|2012-06-04|2012-07-05|750.00|RED/PAID|25.00|2012-07-11|2012-07-11|
2270|Hinds|Carolyn|AARP of Nebraska|Statement of Activity|2012-06-04|2012-07-20|750.00|REDUCED|0.00|2012-08-23||
2272|Kulesher Jarecke|Kate|Coleen Nielsen|Statement of Activity|2012-06-04|2012-07-23|750.00|RED/PAID|0.00|2012-07-23||
2276|Koellner|Gregory|ABATE of Nebraska|Statement of Activity|2012-06-04|2012-08-01|750.00|REDUCED|0.00|2012-08-01||
2292|Schuller|Lynne|Friends of NE Racing|2nd Quarter Report|2012-07-30|2012-07-31|25.00|REDUCED|0.00|2012-08-28||
2296|Merritt|Gary|NE Independent Auto Dealers Assn.|2nd Quarter Report|2012-07-30|2012-08-06|175.00|REDUCED|0.00|2012-08-08||
2297|Pappas|James|American Assn of University Professors|2nd Quarter Report|2012-07-30|2012-08-06|175.00|PENDING||||
2322|Martinez|Larry|GlaxoSmithKline|2nd Quarter Report|2012-07-30|2012-08-10|275.00|PAID|||2012-09-06|
2328|Jeffers|Thomas|NE Cooperative Council|3rd Quarter Report|2012-10-30|2012-11-01|50.00|PAID|||2012-12-31|
2329|Kleeb|Jane|Bold Nebraska|3rd Quarter Report|2012-10-30|2012-11-02|75.00|RED/PAID|25.00|2012-12-18|2012-12-17|
2332|McKenzie|Janis|Mines & Associates, LLC|3rd Quarter Report|2012-10-30|2012-11-02|75.00|REDUCED|0.00|2012-11-15||
2334|Otto|Richard|NE Wineries & Grape Growers|3rd Quarter Report|2012-10-30|2012-10-21|25.00|REDUCED|0.00|2012-11-28||
2337|Woods|Kara|The Johnson Group|3rd Quarter Report|2012-10-30|2012-11-01|50.00|PAID|||2012-11-08|
2356|Nowka|Trent|Cutshall & Nowka|4th Quarter Report|2013-01-30|2013-02-06|175.00|PAID|||2013-02-19|
2382|Kelley|Michael|Kelley Governmental Relations|1st Quarter Report|2013-04-30|2013-05-13|325.00|PAID|||2013-05-30|
2385|McKenzie|Janis|Mines & Associates, LLC|1st Quarter Report|2013-04-30|2013-05-14|350.00|PAID|||2013-06-03|
2388|Buettner|Jeffrey|Central NE PPD|Statement of Activity|2013-07-22|2013-07-24|50.00|REDUCED|0.00|2013-07-30||
2390|Bedke|Eric|ABATE of NE, Inc.|Statement of Activity|2013-07-22|2013-07-25|75.00|RED/PAID|25.00|2013-09-03|2013-09-03|
2404|Ptacek|Patrick|Schmit Industries, Inc.|Statement of Activity|2013-07-22|2013-07-25|75.00|PAID|||2013-08-16|
2423|Kutilek|William|NE Cooperative Council|2nd Quarter Report|2013-07-30|2013-07-31|25.00|PAID|||2013-09-23|
2425|Mass|Ken|NE State AFL-CIO|Statement of Activity|2013-07-22|2013-08-02|275.00|PAID|||2013-08-14|
2431|Root|David|Prime Therapeutics, LLC|Statement of Activity|2013-07-22|2013-08-05|350.00|REDUCED|0.00|2013-09-06||
2446|Rubin|Barry|Nebraskans for Jobs and Energy Independence|Statement of Activity|2013-07-22|2013-08-12|525.00|REDUCED|0.00|2013-08-13||
2451|Davis|Jeffrey|Burlington Northern Santa Fe Railway|2nd Quarter Report|2013-07-30|2013-08-19|500.00|RED/PAID|25.00|2013-09-11|2013-09-11|
2453|Mainwaring|Brenda|Union Pacific Railroad|Statement of Activity|2013-07-22|2013-09-03|750.00|REDUCED|0.00|2013-09-03||
2455|Hunter|Bruce|Communities in Schools of Nebraska, Inc.|Statement of Activity|2013-07-22|2013-09-19|750.00|REDUCED|0.00|2013-09-25||
2461|Kissel/E&S Associates|Kissel/E&S Associates|NE Society of Professional Engineers|3rd Quarter Report|2013-10-30|2013-10-31|25.00|REDUCED|0.00|2013-11-26||
2466|Peters|William|Cigar Assn of America|3rd Quarter Report|2013-10-30|2013-11-01|50.00|REDUCED|0.00|2013-11-05||
2469|Segura|April|NE Friends of Midwives|1st Quarter Report|2013-04-30|2013-11-04|750.00|REDUCED|0.00|2013-12-04||
2474|Carter|Jennifer|NE Appleseed Center for Law|4th Quarter Report|2014-01-30|2014-01-31|25.00|PAID|||2014-02-12|
2493||Peetz & Company|Lozier Corporation|4th Quarter Report|2014-01-30|2014-01-31|25.00|REDUCED|0.00|2014-02-24||
2506|Freeman|Clayton|Alzheimer's Association|4th Quarter Report|2014-01-30|2014-02-03|100.00|PAID|||2014-03-21|
2511|Popken|Kent|CenturyLink|1st Quarter Report|2014-04-30|2014-05-20|500.00|REDUCED|0.00|2014-05-27||
2517|Haubensak|Richard|Exelon Generation Company, LLC|Statement of Activity|2014-06-02|2014-06-09|175.00|REDUCED|0.00|2014-06-09||
2523|Kopperud|Anna|National Rifle Association of America|Statement of Activity|2014-06-02|2014-06-13|275.00|REDUCED|0.00|2014-06-16||
2526|Tiedeman|Cynthia|League of Women Voters of NE|Statement of Activity|2014-06-02|2014-06-11|225.00|RED/PAID|25.00|2014-06-16|2014-06-16|
2539|Luginbill|Jeromie|TR. Hepburn, Inc.|1st Quarter Report|2015-04-30|2015-05-01|25.00|REDUCED|0.00|2015-06-22||
2240|Cunningham|James|NE Catholic Conference|Statement of Activity|2012-06-04|2012-06-18|350.00|REDUCED|0.00|2012-06-20||
2243|Harding|William|Associated Builders & Contractors|Statement of Activity|2012-06-04|2012-06-22|450.00|REDUCED|0.00|2012-06-22||
2244|Johnson Bonhart|Kimberly|UPS|Statement of Activity|2012-06-04|2012-06-18|350.00|PAID|0.00||2012-07-16|
2288|Otto|James|NE Wineries & Grape Growers Association|2nd Quarter Report|2012-07-30|2012-07-31|25.00|REDUCED|0.00|2012-11-28||
2299|Pappas|James|League of Human Dignity|2nd Quarter Report|2012-07-30|2012-08-06|175.00|PENDING||||
2302|Peterson|Alan|ACLU NE|2nd Quarter Report|2012-07-30|2012-08-06|175.00|REDUCED|0.00|2012-08-07||
2307|Frohman|Ann|Frohman Law Office, LLC|2nd Quarter Report|2012-07-30|2012-08-10|275.00|REDUCED|0.00|2012-08-14||
